Date,5,3,2,1,0,total,위험자산비중,rebal
2020-12-09,21.61%,35.28%,13.97%,29.13%,0.00%,100.00%,21.61%,False
2020-12-10,22.05%,34.84%,13.87%,29.24%,0.00%,100.00%,22.05%,False
2020-12-11,22.07%,34.98%,13.80%,29.15%,0.00%,100.00%,22.07%,False
2020-12-14,22.14%,34.93%,13.83%,29.10%,0.00%,100.00%,22.14%,False
2020-12-15,22.14%,35.04%,13.73%,29.09%,0.00%,100.00%,22.14%,False
2020-12-16,22.18%,35.13%,13.79%,28.90%,0.00%,100.00%,22.18%,False
2020-12-17,22.21%,35.16%,13.83%,28.81%,0.00%,100.00%,22.21%,False
2020-12-18,22.21%,35.22%,13.81%,28.76%,0.00%,100.00%,22.21%,False
2020-12-21,22.49%,35.18%,13.73%,28.60%,0.00%,100.00%,22.49%,False
2020-12-22,22.04%,35.25%,13.75%,28.95%,0.00%,100.00%,22.04%,False
2020-12-23,21.88%,35.48%,13.74%,28.90%,0.00%,100.00%,21.88%,False
2020-12-24,22.00%,35.48%,13.75%,28.77%,0.00%,100.00%,22.00%,False
2020-12-28,22.28%,35.39%,13.76%,28.58%,0.00%,100.00%,22.28%,False
2020-12-29,22.63%,35.39%,13.73%,28.25%,0.00%,100.00%,22.63%,False
2020-12-30,21.00%,35.00%,14.00%,30.00%,0.00%,100.00%,21.00%,True
2021-01-04,20.86%,35.18%,14.02%,29.93%,0.00%,100.00%,20.86%,False
2021-01-05,20.91%,35.26%,13.85%,29.99%,0.00%,100.00%,20.91%,False
2021-01-06,20.82%,35.15%,13.93%,30.10%,0.00%,100.00%,20.82%,False
2021-01-07,20.76%,35.33%,14.04%,29.87%,0.00%,100.00%,20.76%,False
2021-01-08,20.61%,35.93%,14.03%,29.43%,0.00%,100.00%,20.61%,False
2021-01-11,20.56%,36.12%,13.93%,29.39%,0.00%,100.00%,20.56%,False
2021-01-12,20.57%,35.98%,13.98%,29.47%,0.00%,100.00%,20.57%,False
2021-01-13,20.56%,35.98%,13.99%,29.47%,0.00%,100.00%,20.56%,False
2021-01-14,20.34%,36.11%,14.05%,29.50%,0.00%,100.00%,20.34%,False
2021-01-15,20.14%,36.01%,14.04%,29.81%,0.00%,100.00%,20.14%,False
2021-01-18,19.78%,35.98%,14.14%,30.11%,0.00%,100.00%,19.78%,False
2021-01-19,19.90%,36.20%,14.10%,29.80%,0.00%,100.00%,19.90%,False
2021-01-20,20.20%,36.19%,14.03%,29.58%,0.00%,100.00%,20.20%,False
2021-01-21,20.02%,36.54%,14.12%,29.32%,0.00%,100.00%,20.02%,False
2021-01-22,20.00%,36.57%,14.07%,29.37%,0.00%,100.00%,20.00%,False
2021-01-25,20.39%,36.63%,13.96%,29.02%,0.00%,100.00%,20.39%,False
2021-01-26,20.31%,36.50%,13.97%,29.22%,0.00%,100.00%,20.31%,False
2021-01-27,20.08%,36.67%,14.02%,29.23%,0.00%,100.00%,20.08%,False
2021-01-28,20.04%,36.40%,13.84%,29.71%,0.00%,100.00%,20.04%,False
2021-01-29,21.00%,35.00%,14.00%,30.00%,0.00%,100.00%,21.00%,True
2021-02-01,21.64%,34.89%,13.79%,29.68%,0.00%,100.00%,21.64%,False
2021-02-02,21.43%,35.29%,13.90%,29.39%,0.00%,100.00%,21.43%,False
2021-02-03,21.37%,35.47%,13.98%,29.17%,0.00%,100.00%,21.37%,False
2021-02-04,21.28%,35.31%,14.02%,29.39%,0.00%,100.00%,21.28%,False
2021-02-05,21.13%,35.64%,14.10%,29.12%,0.00%,100.00%,21.13%,False
2021-02-08,21.00%,35.60%,14.21%,29.19%,0.00%,100.00%,21.00%,False
2021-02-09,20.88%,35.57%,14.29%,29.26%,0.00%,100.00%,20.88%,False
2021-02-10,20.95%,35.54%,14.30%,29.22%,0.00%,100.00%,20.95%,False
2021-02-15,21.12%,35.56%,14.30%,29.02%,0.00%,100.00%,21.12%,False
2021-02-16,20.82%,35.74%,14.36%,29.08%,0.00%,100.00%,20.82%,False
2021-02-17,20.79%,35.69%,14.32%,29.19%,0.00%,100.00%,20.79%,False
2021-02-18,20.66%,35.55%,14.39%,29.40%,0.00%,100.00%,20.66%,False
2021-02-19,20.72%,35.57%,14.33%,29.39%,0.00%,100.00%,20.72%,False
2021-02-22,20.43%,35.61%,14.37%,29.59%,0.00%,100.00%,20.43%,False
2021-02-23,20.11%,35.55%,14.50%,29.84%,0.00%,100.00%,20.11%,False
2021-02-24,19.78%,35.37%,14.58%,30.27%,0.00%,100.00%,19.78%,False
2021-02-25,20.30%,35.51%,14.55%,29.65%,0.00%,100.00%,20.30%,False
2021-02-26,21.00%,35.00%,14.00%,30.00%,0.00%,100.00%,21.00%,True
2021-03-02,21.17%,35.35%,14.00%,29.49%,0.00%,100.00%,21.17%,False
2021-03-03,21.29%,35.28%,13.97%,29.47%,0.00%,100.00%,21.29%,False
2021-03-04,21.44%,34.80%,13.87%,29.89%,0.00%,100.00%,21.44%,False
2021-03-05,21.57%,34.62%,13.79%,30.02%,0.00%,100.00%,21.57%,False
2021-03-08,21.04%,34.84%,14.06%,30.06%,0.00%,100.00%,21.04%,False
2021-03-09,20.97%,34.75%,14.15%,30.13%,0.00%,100.00%,20.97%,False
2021-03-10,20.77%,35.11%,14.14%,29.98%,0.00%,100.00%,20.77%,False
2021-03-11,21.07%,35.07%,14.19%,29.68%,0.00%,100.00%,21.07%,False
2021-03-12,21.22%,35.15%,14.17%,29.46%,0.00%,100.00%,21.22%,False
2021-03-15,21.18%,35.08%,14.21%,29.54%,0.00%,100.00%,21.18%,False
2021-03-16,21.50%,35.08%,14.17%,29.25%,0.00%,100.00%,21.50%,False
2021-03-17,21.52%,35.05%,14.17%,29.26%,0.00%,100.00%,21.52%,False
2021-03-18,21.53%,35.06%,14.19%,29.22%,0.00%,100.00%,21.53%,False
2021-03-19,21.72%,34.68%,14.10%,29.51%,0.00%,100.00%,21.72%,False
2021-03-22,21.77%,34.78%,14.04%,29.41%,0.00%,100.00%,21.77%,False
2021-03-23,21.65%,34.82%,14.11%,29.42%,0.00%,100.00%,21.65%,False
2021-03-24,21.78%,34.82%,14.01%,29.39%,0.00%,100.00%,21.78%,False
2021-03-25,21.86%,34.64%,14.02%,29.48%,0.00%,100.00%,21.86%,False
2021-03-26,21.77%,34.72%,14.10%,29.41%,0.00%,100.00%,21.77%,False
2021-03-29,21.69%,34.71%,14.18%,29.42%,0.00%,100.00%,21.69%,False
2021-03-30,21.64%,34.87%,14.19%,29.31%,0.00%,100.00%,21.64%,False
2021-03-31,21.00%,35.00%,14.00%,30.00%,0.00%,100.00%,21.00%,True
2021-04-01,21.03%,35.25%,13.97%,29.75%,0.00%,100.00%,21.03%,False
2021-04-02,20.92%,35.43%,14.06%,29.58%,0.00%,100.00%,20.92%,False
2021-04-06,20.64%,35.63%,14.18%,29.54%,0.00%,100.00%,20.64%,False
2021-04-07,20.67%,35.61%,14.19%,29.53%,0.00%,100.00%,20.67%,False
2021-04-08,20.83%,35.63%,14.19%,29.36%,0.00%,100.00%,20.83%,False
2021-04-09,20.90%,35.61%,14.18%,29.31%,0.00%,100.00%,20.90%,False
2021-04-12,20.99%,35.63%,14.18%,29.20%,0.00%,100.00%,20.99%,False
2021-04-13,21.26%,35.58%,14.13%,29.03%,0.00%,100.00%,21.26%,False
2021-04-14,21.22%,35.68%,14.14%,28.95%,0.00%,100.00%,21.22%,False
2021-04-15,21.24%,35.61%,14.15%,29.01%,0.00%,100.00%,21.24%,False
2021-04-16,21.33%,35.61%,14.18%,28.89%,0.00%,100.00%,21.33%,False
2021-04-19,21.46%,35.59%,14.17%,28.78%,0.00%,100.00%,21.46%,False
2021-04-20,21.45%,35.50%,14.19%,28.86%,0.00%,100.00%,21.45%,False
2021-04-21,21.33%,35.39%,14.18%,29.10%,0.00%,100.00%,21.33%,False
2021-04-22,21.28%,35.51%,14.25%,28.97%,0.00%,100.00%,21.28%,False
2021-04-23,21.37%,35.37%,14.18%,29.08%,0.00%,100.00%,21.37%,False
2021-04-26,21.31%,35.50%,14.26%,28.93%,0.00%,100.00%,21.31%,False
2021-04-27,21.03%,35.68%,14.32%,28.97%,0.00%,100.00%,21.03%,False
2021-04-28,20.58%,35.77%,14.43%,29.21%,0.00%,100.00%,20.58%,False
2021-04-29,20.25%,35.74%,14.59%,29.42%,0.00%,100.00%,20.25%,False
2021-04-30,0.00%,35.00%,14.00%,30.00%,21.00%,100.00%,0.00%,True
2021-05-03,0.00%,35.04%,13.98%,29.99%,20.99%,100.00%,0.00%,False
2021-05-04,0.00%,35.01%,13.97%,30.01%,21.01%,100.00%,0.00%,False
2021-05-06,0.00%,34.87%,13.95%,30.11%,21.07%,100.00%,0.00%,False
2021-05-07,0.00%,34.95%,14.03%,30.02%,21.01%,100.00%,0.00%,False
2021-05-10,0.00%,35.05%,14.09%,29.92%,20.94%,100.00%,0.00%,False
2021-05-11,0.00%,34.59%,14.01%,30.24%,21.16%,100.00%,0.00%,False
2021-05-12,0.00%,34.56%,13.94%,30.30%,21.20%,100.00%,0.00%,False
2021-05-13,0.00%,34.35%,13.80%,30.50%,21.34%,100.00%,0.00%,False
2021-05-14,0.00%,34.49%,13.93%,30.35%,21.24%,100.00%,0.00%,False
2021-05-17,0.00%,34.68%,13.99%,30.20%,21.13%,100.00%,0.00%,False
2021-05-18,0.00%,34.73%,14.01%,30.16%,21.10%,100.00%,0.00%,False
2021-05-20,0.00%,34.64%,13.86%,30.31%,21.20%,100.00%,0.00%,False
2021-05-21,0.00%,34.78%,13.97%,30.16%,21.09%,100.00%,0.00%,False
2021-05-24,0.00%,34.69%,13.99%,30.20%,21.12%,100.00%,0.00%,False
2021-05-25,0.00%,34.94%,14.06%,30.01%,20.99%,100.00%,0.00%,False
2021-05-26,0.00%,34.86%,14.03%,30.07%,21.04%,100.00%,0.00%,False
2021-05-27,0.00%,34.84%,14.01%,30.09%,21.05%,100.00%,0.00%,False
2021-05-28,0.00%,34.84%,14.07%,30.06%,21.03%,100.00%,0.00%,False
2021-05-31,0.00%,35.00%,14.00%,30.00%,21.00%,100.00%,0.00%,True
2021-06-01,0.00%,34.99%,13.99%,30.02%,21.01%,100.00%,0.00%,False
2021-06-02,0.00%,35.02%,13.96%,30.01%,21.00%,100.00%,0.00%,False
2021-06-03,0.00%,35.13%,13.97%,29.95%,20.95%,100.00%,0.00%,False
2021-06-04,0.00%,34.99%,13.95%,30.04%,21.02%,100.00%,0.00%,False
2021-06-07,0.00%,35.16%,14.00%,29.91%,20.93%,100.00%,0.00%,False
2021-06-08,0.00%,35.24%,13.99%,29.87%,20.89%,100.00%,0.00%,False
2021-06-09,0.00%,35.13%,14.01%,29.93%,20.93%,100.00%,0.00%,False
2021-06-10,0.00%,35.18%,13.99%,29.91%,20.92%,100.00%,0.00%,False
2021-06-11,0.00%,35.32%,14.01%,29.81%,20.86%,100.00%,0.00%,False
2021-06-14,0.00%,35.42%,14.01%,29.75%,20.82%,100.00%,0.00%,False
2021-06-15,0.00%,35.56%,14.03%,29.66%,20.76%,100.00%,0.00%,False
2021-06-16,0.00%,35.55%,13.98%,29.69%,20.78%,100.00%,0.00%,False
2021-06-17,0.00%,35.58%,13.87%,29.73%,20.82%,100.00%,0.00%,False
2021-06-18,0.00%,35.87%,13.86%,29.57%,20.70%,100.00%,0.00%,False
2021-06-21,0.00%,35.78%,13.71%,29.71%,20.80%,100.00%,0.00%,False
2021-06-22,0.00%,35.80%,13.88%,29.60%,20.72%,100.00%,0.00%,False
2021-06-23,0.00%,36.03%,13.90%,29.46%,20.61%,100.00%,0.00%,False
2021-06-24,0.00%,36.06%,13.89%,29.44%,20.61%,100.00%,0.00%,False
2021-06-25,0.00%,36.06%,13.93%,29.40%,20.61%,100.00%,0.00%,False
2021-06-28,0.00%,36.06%,13.97%,29.38%,20.59%,100.00%,0.00%,False
2021-06-29,0.00%,36.13%,13.97%,29.34%,20.56%,100.00%,0.00%,False
2021-06-30,0.00%,35.00%,14.00%,30.00%,21.00%,100.00%,0.00%,True
2021-07-01,0.00%,34.99%,14.03%,29.99%,20.99%,100.00%,0.00%,False
2021-07-02,0.00%,34.96%,14.07%,29.98%,20.98%,100.00%,0.00%,False
2021-07-05,0.00%,35.10%,14.10%,29.89%,20.91%,100.00%,0.00%,False
2021-07-06,0.00%,35.11%,14.11%,29.87%,20.90%,100.00%,0.00%,False
2021-07-07,0.00%,35.23%,14.07%,29.84%,20.86%,100.00%,0.00%,False
2021-07-08,0.00%,35.22%,14.08%,29.85%,20.86%,100.00%,0.00%,False
2021-07-09,0.00%,35.11%,14.04%,29.93%,20.92%,100.00%,0.00%,False
2021-07-12,0.00%,35.24%,14.12%,29.81%,20.83%,100.00%,0.00%,False
2021-07-13,0.00%,35.33%,14.15%,29.74%,20.79%,100.00%,0.00%,False
2021-07-14,0.00%,35.34%,14.10%,29.76%,20.80%,100.00%,0.00%,False
2021-07-15,0.00%,35.38%,14.12%,29.71%,20.79%,100.00%,0.00%,False
2021-07-16,0.00%,35.21%,14.13%,29.82%,20.85%,100.00%,0.00%,False
2021-07-19,0.00%,35.12%,14.02%,29.93%,20.93%,100.00%,0.00%,False
2021-07-20,0.00%,35.14%,13.92%,29.98%,20.96%,100.00%,0.00%,False
2021-07-21,0.00%,35.17%,14.04%,29.90%,20.90%,100.00%,0.00%,False
2021-07-22,0.00%,35.30%,14.11%,29.77%,20.81%,100.00%,0.00%,False
2021-07-23,0.00%,35.44%,14.13%,29.69%,20.75%,100.00%,0.00%,False
2021-07-26,0.00%,35.47%,14.16%,29.65%,20.72%,100.00%,0.00%,False
2021-07-27,0.00%,35.41%,14.21%,29.66%,20.72%,100.00%,0.00%,False
2021-07-28,0.00%,35.37%,14.20%,29.69%,20.75%,100.00%,0.00%,False
2021-07-29,0.00%,35.31%,14.22%,29.71%,20.77%,100.00%,0.00%,False
2021-07-30,0.00%,35.00%,14.00%,30.00%,21.00%,100.00%,0.00%,True
2021-08-02,0.00%,35.19%,14.05%,29.86%,20.90%,100.00%,0.00%,False
2021-08-03,0.00%,35.21%,14.00%,29.88%,20.91%,100.00%,0.00%,False
2021-08-04,0.00%,35.33%,14.03%,29.79%,20.85%,100.00%,0.00%,False
2021-08-05,0.00%,35.34%,13.98%,29.81%,20.87%,100.00%,0.00%,False
2021-08-06,0.00%,35.33%,14.05%,29.78%,20.85%,100.00%,0.00%,False
2021-08-09,0.00%,35.23%,14.06%,29.83%,20.89%,100.00%,0.00%,False
2021-08-10,0.00%,35.28%,14.06%,29.80%,20.86%,100.00%,0.00%,False
2021-08-11,0.00%,35.20%,14.09%,29.83%,20.88%,100.00%,0.00%,False
2021-08-12,0.00%,35.17%,14.13%,29.83%,20.88%,100.00%,0.00%,False
2021-08-13,0.00%,35.17%,14.17%,29.80%,20.86%,100.00%,0.00%,False
2021-08-17,0.00%,35.18%,14.18%,29.79%,20.85%,100.00%,0.00%,False
2021-08-18,0.00%,35.05%,14.17%,29.88%,20.90%,100.00%,0.00%,False
2021-08-19,0.00%,34.81%,14.03%,30.11%,21.06%,100.00%,0.00%,False
2021-08-20,0.00%,34.87%,14.08%,30.04%,21.01%,100.00%,0.00%,False
2021-08-23,0.00%,35.03%,14.19%,29.88%,20.90%,100.00%,0.00%,False
2021-08-24,0.00%,35.26%,14.22%,29.71%,20.80%,100.00%,0.00%,False
2021-08-25,0.00%,35.34%,14.20%,29.68%,20.78%,100.00%,0.00%,False
2021-08-26,0.00%,35.27%,14.22%,29.71%,20.80%,100.00%,0.00%,False
2021-08-27,0.00%,35.24%,14.21%,29.74%,20.81%,100.00%,0.00%,False
2021-08-30,0.00%,35.30%,14.27%,29.67%,20.76%,100.00%,0.00%,False
2021-08-31,0.00%,35.00%,14.00%,30.00%,21.00%,100.00%,0.00%,True
2021-09-01,0.00%,34.97%,13.99%,30.02%,21.02%,100.00%,0.00%,False
2021-09-02,0.00%,34.94%,13.96%,30.05%,21.05%,100.00%,0.00%,False
2021-09-03,0.00%,34.92%,14.02%,30.03%,21.03%,100.00%,0.00%,False
2021-09-06,0.00%,35.01%,14.00%,29.99%,21.00%,100.00%,0.00%,False
2021-09-07,0.00%,34.98%,14.00%,30.01%,21.01%,100.00%,0.00%,False
2021-09-08,0.00%,35.00%,13.95%,30.02%,21.03%,100.00%,0.00%,False
2021-09-09,0.00%,34.81%,13.94%,30.14%,21.11%,100.00%,0.00%,False
2021-09-10,0.00%,34.86%,13.94%,30.11%,21.09%,100.00%,0.00%,False
2021-09-13,0.00%,34.89%,13.86%,30.13%,21.11%,100.00%,0.00%,False
2021-09-14,0.00%,34.87%,13.87%,30.14%,21.12%,100.00%,0.00%,False
2021-09-15,0.00%,34.86%,13.80%,30.19%,21.15%,100.00%,0.00%,False
2021-09-16,0.00%,34.84%,13.89%,30.15%,21.12%,100.00%,0.00%,False
2021-09-17,0.00%,34.94%,13.87%,30.10%,21.09%,100.00%,0.00%,False
2021-09-23,0.00%,34.72%,13.73%,30.31%,21.24%,100.00%,0.00%,False
2021-09-24,0.00%,34.75%,13.82%,30.24%,21.19%,100.00%,0.00%,False
2021-09-27,0.00%,34.84%,13.88%,30.14%,21.13%,100.00%,0.00%,False
2021-09-28,0.00%,34.63%,13.83%,30.30%,21.24%,100.00%,0.00%,False
2021-09-29,0.00%,34.30%,13.75%,30.54%,21.41%,100.00%,0.00%,False
2021-09-30,0.00%,35.00%,14.00%,30.00%,21.00%,100.00%,0.00%,True
2021-10-01,0.00%,34.74%,13.76%,30.28%,21.21%,100.00%,0.00%,False
2021-10-05,0.00%,34.49%,13.88%,30.37%,21.27%,100.00%,0.00%,False
2021-10-06,0.00%,34.47%,13.93%,30.34%,21.26%,100.00%,0.00%,False
2021-10-07,0.00%,34.82%,14.05%,30.07%,21.07%,100.00%,0.00%,False
2021-10-08,0.00%,34.81%,14.07%,30.06%,21.06%,100.00%,0.00%,False
2021-10-12,0.00%,34.58%,13.97%,30.24%,21.21%,100.00%,0.00%,False
2021-10-13,0.00%,34.59%,13.98%,30.23%,21.20%,100.00%,0.00%,False
2021-10-14,0.00%,34.77%,14.05%,30.09%,21.10%,100.00%,0.00%,False
2021-10-15,0.00%,34.96%,14.17%,29.90%,20.97%,100.00%,0.00%,False
2021-10-18,0.00%,34.98%,14.18%,29.88%,20.96%,100.00%,0.00%,False
2021-10-19,0.00%,35.14%,14.24%,29.76%,20.87%,100.00%,0.00%,False
2021-10-20,0.00%,35.08%,14.30%,29.76%,20.87%,100.00%,0.00%,False
2021-10-21,0.00%,35.04%,14.33%,29.76%,20.87%,100.00%,0.00%,False
2021-10-22,0.00%,35.09%,14.37%,29.71%,20.83%,100.00%,0.00%,False
2021-10-25,0.00%,34.99%,14.40%,29.74%,20.86%,100.00%,0.00%,False
2021-10-26,0.00%,35.23%,14.42%,29.59%,20.76%,100.00%,0.00%,False
2021-10-27,0.00%,35.20%,14.44%,29.58%,20.78%,100.00%,0.00%,False
2021-10-28,0.00%,35.19%,14.39%,29.62%,20.80%,100.00%,0.00%,False
2021-10-29,21.00%,35.00%,14.00%,30.00%,0.00%,100.00%,21.00%,True
2021-11-01,21.08%,35.18%,13.99%,29.75%,0.00%,100.00%,21.08%,False
2021-11-02,21.21%,35.23%,13.93%,29.64%,0.00%,100.00%,21.21%,False
2021-11-03,21.15%,35.23%,13.98%,29.64%,0.00%,100.00%,21.15%,False
2021-11-04,21.05%,35.44%,14.01%,29.50%,0.00%,100.00%,21.05%,False
2021-11-05,21.16%,35.47%,14.00%,29.36%,0.00%,100.00%,21.16%,False
2021-11-08,21.10%,35.42%,14.05%,29.43%,0.00%,100.00%,21.10%,False
2021-11-09,21.25%,35.32%,14.05%,29.38%,0.00%,100.00%,21.25%,False
2021-11-10,20.85%,35.39%,14.11%,29.65%,0.00%,100.00%,20.85%,False
2021-11-11,21.09%,35.19%,14.06%,29.66%,0.00%,100.00%,21.09%,False
2021-11-12,21.35%,35.16%,14.00%,29.49%,0.00%,100.00%,21.35%,False
2021-11-15,21.66%,35.17%,13.95%,29.22%,0.00%,100.00%,21.66%,False
2021-11-16,21.79%,35.09%,13.92%,29.19%,0.00%,100.00%,21.79%,False
2021-11-17,21.56%,35.20%,14.01%,29.24%,0.00%,100.00%,21.56%,False
2021-11-18,21.60%,35.15%,14.00%,29.24%,0.00%,100.00%,21.60%,False
2021-11-19,21.67%,35.35%,13.97%,29.01%,0.00%,100.00%,21.67%,False
2021-11-22,21.50%,35.65%,13.91%,28.94%,0.00%,100.00%,21.50%,False
2021-11-23,21.16%,35.63%,13.95%,29.26%,0.00%,100.00%,21.16%,False
2021-11-24,21.33%,35.49%,13.98%,29.20%,0.00%,100.00%,21.33%,False
2021-11-25,21.11%,35.58%,14.06%,29.24%,0.00%,100.00%,21.11%,False
2021-11-26,21.11%,35.46%,13.95%,29.48%,0.00%,100.00%,21.11%,False
2021-11-29,21.13%,35.34%,13.97%,29.56%,0.00%,100.00%,21.13%,False
2021-11-30,21.00%,35.00%,14.00%,30.00%,0.00%,100.00%,21.00%,True
2021-12-01,21.03%,35.13%,13.95%,29.89%,0.00%,100.00%,21.03%,False
2021-12-02,21.06%,35.01%,13.82%,30.11%,0.00%,100.00%,21.06%,False
2021-12-03,21.36%,34.96%,13.84%,29.84%,0.00%,100.00%,21.36%,False
2021-12-06,21.22%,34.91%,13.86%,30.02%,0.00%,100.00%,21.22%,False
2021-12-07,21.25%,34.99%,13.93%,29.82%,0.00%,100.00%,21.25%,False
2021-12-08,21.28%,35.17%,14.04%,29.51%,0.00%,100.00%,21.28%,False
2021-12-09,21.57%,35.04%,13.97%,29.42%,0.00%,100.00%,21.57%,False
2021-12-10,21.30%,35.07%,14.00%,29.63%,0.00%,100.00%,21.30%,False
2021-12-13,21.09%,35.23%,14.13%,29.56%,0.00%,100.00%,21.09%,False
2021-12-14,21.15%,35.06%,14.06%,29.73%,0.00%,100.00%,21.15%,False
2021-12-15,21.31%,34.95%,13.97%,29.76%,0.00%,100.00%,21.31%,False
2021-12-16,21.18%,35.22%,14.10%,29.50%,0.00%,100.00%,21.18%,False
2021-12-17,21.11%,34.97%,14.07%,29.85%,0.00%,100.00%,21.11%,False
2021-12-20,21.20%,34.81%,13.87%,30.11%,0.00%,100.00%,21.20%,False
2021-12-21,21.22%,34.97%,13.90%,29.91%,0.00%,100.00%,21.22%,False
2021-12-22,21.14%,35.11%,13.98%,29.77%,0.00%,100.00%,21.14%,False
2021-12-23,21.12%,35.19%,14.07%,29.62%,0.00%,100.00%,21.12%,False
2021-12-24,21.09%,35.30%,14.10%,29.51%,0.00%,100.00%,21.09%,False
2021-12-27,21.28%,35.19%,14.07%,29.46%,0.00%,100.00%,21.28%,False
2021-12-28,21.70%,35.16%,14.07%,29.08%,0.00%,100.00%,21.70%,False
2021-12-29,21.35%,35.27%,14.15%,29.22%,0.00%,100.00%,21.35%,False
2021-12-30,21.00%,35.00%,14.00%,30.00%,0.00%,100.00%,21.00%,True
2022-01-04,20.65%,35.25%,14.07%,30.04%,0.00%,100.00%,20.65%,False
2022-01-05,20.42%,35.07%,14.15%,30.36%,0.00%,100.00%,20.42%,False
2022-01-06,20.13%,34.91%,14.11%,30.86%,0.00%,100.00%,20.13%,False
2022-01-07,20.20%,35.04%,14.10%,30.66%,0.00%,100.00%,20.20%,False
2022-01-10,20.00%,34.97%,14.12%,30.91%,0.00%,100.00%,20.00%,False
2022-01-11,19.91%,34.98%,14.12%,31.00%,0.00%,100.00%,19.91%,False
2022-01-12,20.20%,35.06%,14.11%,30.63%,0.00%,100.00%,20.20%,False
2022-01-13,19.97%,35.11%,14.16%,30.76%,0.00%,100.00%,19.97%,False
2022-01-14,19.88%,34.81%,14.19%,31.12%,0.00%,100.00%,19.88%,False
2022-01-17,19.78%,34.91%,14.18%,31.14%,0.00%,100.00%,19.78%,False
2022-01-18,19.63%,34.82%,14.22%,31.33%,0.00%,100.00%,19.63%,False
2022-01-19,19.58%,34.64%,14.09%,31.69%,0.00%,100.00%,19.58%,False
2022-01-20,20.00%,34.54%,14.00%,31.46%,0.00%,100.00%,20.00%,False
2022-01-21,19.92%,34.29%,13.90%,31.89%,0.00%,100.00%,19.92%,False
2022-01-24,19.62%,34.27%,13.93%,32.18%,0.00%,100.00%,19.62%,False
2022-01-25,19.43%,34.07%,13.90%,32.61%,0.00%,100.00%,19.43%,False
2022-01-26,19.17%,34.08%,13.98%,32.77%,0.00%,100.00%,19.17%,False
2022-01-27,18.71%,33.90%,14.00%,33.40%,0.00%,100.00%,18.71%,False
2022-01-28,21.00%,35.00%,14.00%,30.00%,0.00%,100.00%,21.00%,True
2022-02-03,20.99%,35.31%,14.30%,29.39%,0.00%,100.00%,20.99%,False
2022-02-04,21.19%,35.28%,14.24%,29.30%,0.00%,100.00%,21.19%,False
2022-02-07,21.01%,35.27%,14.23%,29.49%,0.00%,100.00%,21.01%,False
2022-02-08,20.96%,35.22%,14.25%,29.58%,0.00%,100.00%,20.96%,False
2022-02-09,21.18%,35.31%,14.25%,29.26%,0.00%,100.00%,21.18%,False
2022-02-10,20.66%,35.71%,14.38%,29.25%,0.00%,100.00%,20.66%,False
2022-02-11,20.45%,35.56%,14.26%,29.72%,0.00%,100.00%,20.45%,False
2022-02-15,20.17%,35.37%,14.26%,30.19%,0.00%,100.00%,20.17%,False
2022-02-16,20.82%,35.36%,14.19%,29.63%,0.00%,100.00%,20.82%,False
2022-02-17,20.62%,35.45%,14.21%,29.71%,0.00%,100.00%,20.62%,False
2022-02-18,20.83%,35.21%,14.12%,29.85%,0.00%,100.00%,20.83%,False
2022-02-21,20.95%,35.01%,14.08%,29.96%,0.00%,100.00%,20.95%,False
2022-02-22,20.90%,34.74%,13.97%,30.39%,0.00%,100.00%,20.90%,False
2022-02-23,21.01%,34.88%,13.98%,30.13%,0.00%,100.00%,21.01%,False
2022-02-24,20.91%,34.38%,13.74%,30.97%,0.00%,100.00%,20.91%,False
2022-02-25,21.20%,34.75%,13.82%,30.23%,0.00%,100.00%,21.20%,False
2022-02-28,21.00%,35.00%,14.00%,30.00%,0.00%,100.00%,21.00%,True
2022-03-02,21.18%,35.03%,13.99%,29.80%,0.00%,100.00%,21.18%,False
2022-03-03,21.40%,35.12%,14.05%,29.43%,0.00%,100.00%,21.40%,False
2022-03-04,21.12%,35.07%,14.07%,29.74%,0.00%,100.00%,21.12%,False
2022-03-07,20.97%,34.88%,14.01%,30.13%,0.00%,100.00%,20.97%,False
2022-03-08,21.02%,34.64%,13.79%,30.55%,0.00%,100.00%,21.02%,False
2022-03-10,21.30%,34.88%,13.89%,29.93%,0.00%,100.00%,21.30%,False
2022-03-11,21.29%,34.81%,13.91%,29.99%,0.00%,100.00%,21.29%,False
2022-03-14,20.97%,34.84%,13.95%,30.24%,0.00%,100.00%,20.97%,False
2022-03-15,21.09%,34.60%,13.85%,30.47%,0.00%,100.00%,21.09%,False
2022-03-16,21.30%,34.82%,13.94%,29.94%,0.00%,100.00%,21.30%,False
2022-03-17,21.60%,34.83%,14.02%,29.55%,0.00%,100.00%,21.60%,False
2022-03-18,21.73%,34.73%,14.09%,29.45%,0.00%,100.00%,21.73%,False
2022-03-21,21.35%,35.07%,14.21%,29.38%,0.00%,100.00%,21.35%,False
2022-03-22,21.36%,35.17%,14.20%,29.27%,0.00%,100.00%,21.36%,False
2022-03-23,21.36%,35.37%,14.28%,29.00%,0.00%,100.00%,21.36%,False
2022-03-24,21.35%,35.35%,14.19%,29.11%,0.00%,100.00%,21.35%,False
2022-03-25,21.24%,35.50%,14.30%,28.96%,0.00%,100.00%,21.24%,False
2022-03-28,21.00%,35.64%,14.35%,29.01%,0.00%,100.00%,21.00%,False
2022-03-29,21.19%,35.70%,14.38%,28.73%,0.00%,100.00%,21.19%,False
