Date,5,3,2,1,0,total,위험자산비중,rebal
2019-08-27,0.00%,50.56%,49.44%,0.00%,0.00%,100.00%,0.00%,False
2019-08-28,0.00%,50.66%,49.34%,0.00%,0.00%,100.00%,0.00%,False
2019-08-29,0.00%,50.60%,49.40%,0.00%,0.00%,100.00%,0.00%,False
2019-08-30,0.00%,50.00%,50.00%,0.00%,0.00%,100.00%,0.00%,True
2019-09-02,0.00%,49.91%,50.09%,0.00%,0.00%,100.00%,0.00%,False
2019-09-03,0.00%,50.01%,49.99%,0.00%,0.00%,100.00%,0.00%,False
2019-09-04,0.00%,49.91%,50.09%,0.00%,0.00%,100.00%,0.00%,False
2019-09-05,0.00%,49.86%,50.14%,0.00%,0.00%,100.00%,0.00%,False
2019-09-06,0.00%,49.77%,50.23%,0.00%,0.00%,100.00%,0.00%,False
2019-09-09,0.00%,49.67%,50.33%,0.00%,0.00%,100.00%,0.00%,False
2019-09-10,0.00%,49.64%,50.36%,0.00%,0.00%,100.00%,0.00%,False
2019-09-11,0.00%,49.55%,50.45%,0.00%,0.00%,100.00%,0.00%,False
2019-09-16,0.00%,49.35%,50.65%,0.00%,0.00%,100.00%,0.00%,False
2019-09-17,0.00%,49.35%,50.65%,0.00%,0.00%,100.00%,0.00%,False
2019-09-18,0.00%,49.54%,50.46%,0.00%,0.00%,100.00%,0.00%,False
2019-09-19,0.00%,49.59%,50.41%,0.00%,0.00%,100.00%,0.00%,False
2019-09-20,0.00%,49.54%,50.46%,0.00%,0.00%,100.00%,0.00%,False
2019-09-23,0.00%,49.60%,50.40%,0.00%,0.00%,100.00%,0.00%,False
2019-09-24,0.00%,49.53%,50.47%,0.00%,0.00%,100.00%,0.00%,False
2019-09-25,0.00%,49.47%,50.53%,0.00%,0.00%,100.00%,0.00%,False
2019-09-26,0.00%,49.61%,50.39%,0.00%,0.00%,100.00%,0.00%,False
2019-09-27,0.00%,49.51%,50.49%,0.00%,0.00%,100.00%,0.00%,False
2019-09-30,0.00%,50.00%,50.00%,0.00%,0.00%,100.00%,0.00%,True
2019-10-01,0.00%,50.13%,49.87%,0.00%,0.00%,100.00%,0.00%,False
2019-10-02,0.00%,50.44%,49.56%,0.00%,0.00%,100.00%,0.00%,False
2019-10-04,0.00%,50.36%,49.64%,0.00%,0.00%,100.00%,0.00%,False
2019-10-07,0.00%,50.35%,49.65%,0.00%,0.00%,100.00%,0.00%,False
2019-10-08,0.00%,50.36%,49.64%,0.00%,0.00%,100.00%,0.00%,False
2019-10-10,0.00%,50.44%,49.56%,0.00%,0.00%,100.00%,0.00%,False
2019-10-11,0.00%,50.31%,49.69%,0.00%,0.00%,100.00%,0.00%,False
2019-10-14,0.00%,50.16%,49.84%,0.00%,0.00%,100.00%,0.00%,False
2019-10-15,0.00%,50.31%,49.69%,0.00%,0.00%,100.00%,0.00%,False
2019-10-16,0.00%,50.36%,49.64%,0.00%,0.00%,100.00%,0.00%,False
2019-10-17,0.00%,50.34%,49.66%,0.00%,0.00%,100.00%,0.00%,False
2019-10-18,0.00%,50.25%,49.75%,0.00%,0.00%,100.00%,0.00%,False
2019-10-21,0.00%,49.99%,50.01%,0.00%,0.00%,100.00%,0.00%,False
2019-10-22,0.00%,50.03%,49.97%,0.00%,0.00%,100.00%,0.00%,False
2019-10-23,0.00%,49.90%,50.10%,0.00%,0.00%,100.00%,0.00%,False
2019-10-24,0.00%,49.92%,50.08%,0.00%,0.00%,100.00%,0.00%,False
2019-10-25,0.00%,50.18%,49.82%,0.00%,0.00%,100.00%,0.00%,False
2019-10-28,0.00%,50.11%,49.89%,0.00%,0.00%,100.00%,0.00%,False
2019-10-29,0.00%,50.15%,49.85%,0.00%,0.00%,100.00%,0.00%,False
2019-10-30,0.00%,50.05%,49.95%,0.00%,0.00%,100.00%,0.00%,False
2019-10-31,50.00%,50.00%,0.00%,0.00%,0.00%,100.00%,50.00%,True
2019-11-01,50.01%,49.99%,0.00%,0.00%,0.00%,100.00%,50.01%,False
2019-11-04,49.94%,50.06%,0.00%,0.00%,0.00%,100.00%,49.94%,False
2019-11-05,50.05%,49.95%,0.00%,0.00%,0.00%,100.00%,50.05%,False
2019-11-06,49.63%,50.37%,0.00%,0.00%,0.00%,100.00%,49.63%,False
2019-11-07,49.51%,50.49%,0.00%,0.00%,0.00%,100.00%,49.51%,False
2019-11-08,49.58%,50.42%,0.00%,0.00%,0.00%,100.00%,49.58%,False
2019-11-11,49.41%,50.59%,0.00%,0.00%,0.00%,100.00%,49.41%,False
2019-11-12,49.51%,50.49%,0.00%,0.00%,0.00%,100.00%,49.51%,False
2019-11-13,49.33%,50.67%,0.00%,0.00%,0.00%,100.00%,49.33%,False
2019-11-14,49.24%,50.76%,0.00%,0.00%,0.00%,100.00%,49.24%,False
2019-11-15,49.30%,50.70%,0.00%,0.00%,0.00%,100.00%,49.30%,False
2019-11-18,49.27%,50.73%,0.00%,0.00%,0.00%,100.00%,49.27%,False
2019-11-19,48.86%,51.14%,0.00%,0.00%,0.00%,100.00%,48.86%,False
2019-11-20,48.55%,51.45%,0.00%,0.00%,0.00%,100.00%,48.55%,False
2019-11-21,48.44%,51.56%,0.00%,0.00%,0.00%,100.00%,48.44%,False
2019-11-22,48.25%,51.75%,0.00%,0.00%,0.00%,100.00%,48.25%,False
2019-11-25,48.60%,51.40%,0.00%,0.00%,0.00%,100.00%,48.60%,False
2019-11-26,48.67%,51.33%,0.00%,0.00%,0.00%,100.00%,48.67%,False
2019-11-27,48.58%,51.42%,0.00%,0.00%,0.00%,100.00%,48.58%,False
2019-11-28,48.20%,51.80%,0.00%,0.00%,0.00%,100.00%,48.20%,False
2019-11-29,50.00%,50.00%,0.00%,0.00%,0.00%,100.00%,50.00%,True
2019-12-02,50.17%,49.83%,0.00%,0.00%,0.00%,100.00%,50.17%,False
2019-12-03,49.97%,50.03%,0.00%,0.00%,0.00%,100.00%,49.97%,False
2019-12-04,50.02%,49.98%,0.00%,0.00%,0.00%,100.00%,50.02%,False
2019-12-05,49.85%,50.15%,0.00%,0.00%,0.00%,100.00%,49.85%,False
2019-12-06,49.97%,50.03%,0.00%,0.00%,0.00%,100.00%,49.97%,False
2019-12-09,49.82%,50.18%,0.00%,0.00%,0.00%,100.00%,49.82%,False
2019-12-10,49.60%,50.40%,0.00%,0.00%,0.00%,100.00%,49.60%,False
2019-12-11,49.46%,50.54%,0.00%,0.00%,0.00%,100.00%,49.46%,False
2019-12-12,49.51%,50.49%,0.00%,0.00%,0.00%,100.00%,49.51%,False
2019-12-13,49.33%,50.67%,0.00%,0.00%,0.00%,100.00%,49.33%,False
2019-12-16,49.27%,50.73%,0.00%,0.00%,0.00%,100.00%,49.27%,False
2019-12-17,49.32%,50.68%,0.00%,0.00%,0.00%,100.00%,49.32%,False
2019-12-18,49.19%,50.81%,0.00%,0.00%,0.00%,100.00%,49.19%,False
2019-12-19,49.26%,50.74%,0.00%,0.00%,0.00%,100.00%,49.26%,False
2019-12-20,49.32%,50.68%,0.00%,0.00%,0.00%,100.00%,49.32%,False
2019-12-23,49.55%,50.45%,0.00%,0.00%,0.00%,100.00%,49.55%,False
2019-12-24,49.29%,50.71%,0.00%,0.00%,0.00%,100.00%,49.29%,False
2019-12-26,49.87%,50.13%,0.00%,0.00%,0.00%,100.00%,49.87%,False
2019-12-27,49.95%,50.05%,0.00%,0.00%,0.00%,100.00%,49.95%,False
2019-12-30,50.00%,50.00%,0.00%,0.00%,0.00%,100.00%,50.00%,True
2020-01-02,50.28%,49.72%,0.00%,0.00%,0.00%,100.00%,50.28%,False
2020-01-03,49.90%,50.10%,0.00%,0.00%,0.00%,100.00%,49.90%,False
2020-01-06,49.40%,50.60%,0.00%,0.00%,0.00%,100.00%,49.40%,False
2020-01-07,49.60%,50.40%,0.00%,0.00%,0.00%,100.00%,49.60%,False
2020-01-08,48.89%,51.11%,0.00%,0.00%,0.00%,100.00%,48.89%,False
2020-01-09,49.62%,50.38%,0.00%,0.00%,0.00%,100.00%,49.62%,False
2020-01-10,49.62%,50.38%,0.00%,0.00%,0.00%,100.00%,49.62%,False
2020-01-13,49.56%,50.44%,0.00%,0.00%,0.00%,100.00%,49.56%,False
2020-01-14,49.29%,50.71%,0.00%,0.00%,0.00%,100.00%,49.29%,False
2020-01-15,49.38%,50.62%,0.00%,0.00%,0.00%,100.00%,49.38%,False
2020-01-16,49.43%,50.57%,0.00%,0.00%,0.00%,100.00%,49.43%,False
2020-01-17,49.33%,50.67%,0.00%,0.00%,0.00%,100.00%,49.33%,False
2020-01-20,48.91%,51.09%,0.00%,0.00%,0.00%,100.00%,48.91%,False
2020-01-21,48.86%,51.14%,0.00%,0.00%,0.00%,100.00%,48.86%,False
2020-01-22,49.10%,50.90%,0.00%,0.00%,0.00%,100.00%,49.10%,False
2020-01-23,49.13%,50.87%,0.00%,0.00%,0.00%,100.00%,49.13%,False
2020-01-28,49.00%,51.00%,0.00%,0.00%,0.00%,100.00%,49.00%,False
2020-01-29,49.20%,50.80%,0.00%,0.00%,0.00%,100.00%,49.20%,False
2020-01-30,49.16%,50.84%,0.00%,0.00%,0.00%,100.00%,49.16%,False
2020-01-31,50.00%,50.00%,0.00%,0.00%,0.00%,100.00%,50.00%,True
2020-02-03,50.35%,49.65%,0.00%,0.00%,0.00%,100.00%,50.35%,False
2020-02-04,50.40%,49.60%,0.00%,0.00%,0.00%,100.00%,50.40%,False
2020-02-05,50.21%,49.79%,0.00%,0.00%,0.00%,100.00%,50.21%,False
2020-02-06,50.02%,49.98%,0.00%,0.00%,0.00%,100.00%,50.02%,False
2020-02-07,50.21%,49.79%,0.00%,0.00%,0.00%,100.00%,50.21%,False
2020-02-10,50.49%,49.51%,0.00%,0.00%,0.00%,100.00%,50.49%,False
2020-02-11,50.51%,49.49%,0.00%,0.00%,0.00%,100.00%,50.51%,False
2020-02-12,50.44%,49.56%,0.00%,0.00%,0.00%,100.00%,50.44%,False
2020-02-13,50.45%,49.55%,0.00%,0.00%,0.00%,100.00%,50.45%,False
2020-02-14,50.27%,49.73%,0.00%,0.00%,0.00%,100.00%,50.27%,False
2020-02-17,50.41%,49.59%,0.00%,0.00%,0.00%,100.00%,50.41%,False
2020-02-18,50.43%,49.57%,0.00%,0.00%,0.00%,100.00%,50.43%,False
2020-02-19,50.44%,49.56%,0.00%,0.00%,0.00%,100.00%,50.44%,False
2020-02-20,50.43%,49.57%,0.00%,0.00%,0.00%,100.00%,50.43%,False
2020-02-21,50.14%,49.86%,0.00%,0.00%,0.00%,100.00%,50.14%,False
2020-02-24,50.05%,49.95%,0.00%,0.00%,0.00%,100.00%,50.05%,False
2020-02-25,50.66%,49.34%,0.00%,0.00%,0.00%,100.00%,50.66%,False
2020-02-26,51.09%,48.91%,0.00%,0.00%,0.00%,100.00%,51.09%,False
2020-02-27,50.89%,49.11%,0.00%,0.00%,0.00%,100.00%,50.89%,False
2020-02-28,50.00%,50.00%,0.00%,0.00%,0.00%,100.00%,50.00%,True
2020-03-02,50.47%,49.53%,0.00%,0.00%,0.00%,100.00%,50.47%,False
2020-03-03,50.21%,49.79%,0.00%,0.00%,0.00%,100.00%,50.21%,False
2020-03-04,50.06%,49.94%,0.00%,0.00%,0.00%,100.00%,50.06%,False
2020-03-05,50.20%,49.80%,0.00%,0.00%,0.00%,100.00%,50.20%,False
2020-03-06,50.46%,49.54%,0.00%,0.00%,0.00%,100.00%,50.46%,False
2020-03-09,50.56%,49.44%,0.00%,0.00%,0.00%,100.00%,50.56%,False
2020-03-10,50.84%,49.16%,0.00%,0.00%,0.00%,100.00%,50.84%,False
2020-03-11,50.52%,49.48%,0.00%,0.00%,0.00%,100.00%,50.52%,False
2020-03-12,50.06%,49.94%,0.00%,0.00%,0.00%,100.00%,50.06%,False
2020-03-13,49.62%,50.38%,0.00%,0.00%,0.00%,100.00%,49.62%,False
2020-03-16,49.69%,50.31%,0.00%,0.00%,0.00%,100.00%,49.69%,False
2020-03-17,51.24%,48.76%,0.00%,0.00%,0.00%,100.00%,51.24%,False
2020-03-18,50.95%,49.05%,0.00%,0.00%,0.00%,100.00%,50.95%,False
2020-03-19,50.73%,49.27%,0.00%,0.00%,0.00%,100.00%,50.73%,False
2020-03-20,50.97%,49.03%,0.00%,0.00%,0.00%,100.00%,50.97%,False
2020-03-23,51.16%,48.84%,0.00%,0.00%,0.00%,100.00%,51.16%,False
2020-03-24,51.20%,48.80%,0.00%,0.00%,0.00%,100.00%,51.20%,False
2020-03-25,50.47%,49.53%,0.00%,0.00%,0.00%,100.00%,50.47%,False
2020-03-26,51.19%,48.81%,0.00%,0.00%,0.00%,100.00%,51.19%,False
2020-03-27,50.90%,49.10%,0.00%,0.00%,0.00%,100.00%,50.90%,False
2020-03-30,51.68%,48.32%,0.00%,0.00%,0.00%,100.00%,51.68%,False
2020-03-31,50.00%,50.00%,0.00%,0.00%,0.00%,100.00%,50.00%,True
2020-04-01,50.27%,49.73%,0.00%,0.00%,0.00%,100.00%,50.27%,False
2020-04-02,50.16%,49.84%,0.00%,0.00%,0.00%,100.00%,50.16%,False
2020-04-03,50.39%,49.61%,0.00%,0.00%,0.00%,100.00%,50.39%,False
2020-04-06,50.39%,49.61%,0.00%,0.00%,0.00%,100.00%,50.39%,False
2020-04-07,50.11%,49.89%,0.00%,0.00%,0.00%,100.00%,50.11%,False
2020-04-08,50.36%,49.64%,0.00%,0.00%,0.00%,100.00%,50.36%,False
2020-04-09,50.17%,49.83%,0.00%,0.00%,0.00%,100.00%,50.17%,False
2020-04-10,49.77%,50.23%,0.00%,0.00%,0.00%,100.00%,49.77%,False
2020-04-13,49.67%,50.33%,0.00%,0.00%,0.00%,100.00%,49.67%,False
2020-04-14,49.90%,50.10%,0.00%,0.00%,0.00%,100.00%,49.90%,False
2020-04-16,50.54%,49.46%,0.00%,0.00%,0.00%,100.00%,50.54%,False
2020-04-17,50.14%,49.86%,0.00%,0.00%,0.00%,100.00%,50.14%,False
2020-04-20,50.36%,49.64%,0.00%,0.00%,0.00%,100.00%,50.36%,False
2020-04-21,50.39%,49.61%,0.00%,0.00%,0.00%,100.00%,50.39%,False
2020-04-22,50.43%,49.57%,0.00%,0.00%,0.00%,100.00%,50.43%,False
2020-04-23,50.32%,49.68%,0.00%,0.00%,0.00%,100.00%,50.32%,False
2020-04-24,50.32%,49.68%,0.00%,0.00%,0.00%,100.00%,50.32%,False
2020-04-27,50.30%,49.70%,0.00%,0.00%,0.00%,100.00%,50.30%,False
2020-04-28,50.14%,49.86%,0.00%,0.00%,0.00%,100.00%,50.14%,False
2020-04-29,0.00%,35.00%,35.00%,30.00%,0.00%,100.00%,0.00%,True
2020-05-04,0.00%,35.20%,34.38%,30.43%,0.00%,100.00%,0.00%,False
2020-05-06,0.00%,35.52%,34.63%,29.85%,0.00%,100.00%,0.00%,False
2020-05-07,0.00%,35.79%,34.38%,29.83%,0.00%,100.00%,0.00%,False
2020-05-08,0.00%,35.86%,34.65%,29.49%,0.00%,100.00%,0.00%,False
2020-05-11,0.00%,35.89%,34.75%,29.36%,0.00%,100.00%,0.00%,False
2020-05-12,0.00%,36.15%,34.42%,29.43%,0.00%,100.00%,0.00%,False
2020-05-13,0.00%,36.01%,34.27%,29.72%,0.00%,100.00%,0.00%,False
2020-05-14,0.00%,35.92%,33.97%,30.11%,0.00%,100.00%,0.00%,False
2020-05-15,0.00%,36.07%,34.16%,29.77%,0.00%,100.00%,0.00%,False
2020-05-18,0.00%,36.27%,34.26%,29.47%,0.00%,100.00%,0.00%,False
2020-05-19,0.00%,36.25%,34.65%,29.11%,0.00%,100.00%,0.00%,False
2020-05-20,0.00%,36.41%,34.42%,29.17%,0.00%,100.00%,0.00%,False
2020-05-21,0.00%,36.60%,34.39%,29.01%,0.00%,100.00%,0.00%,False
2020-05-22,0.00%,36.44%,34.32%,29.23%,0.00%,100.00%,0.00%,False
2020-05-25,0.00%,36.78%,34.40%,28.82%,0.00%,100.00%,0.00%,False
2020-05-26,0.00%,36.74%,34.68%,28.59%,0.00%,100.00%,0.00%,False
2020-05-27,0.00%,36.43%,34.84%,28.72%,0.00%,100.00%,0.00%,False
2020-05-28,0.00%,36.32%,35.10%,28.57%,0.00%,100.00%,0.00%,False
2020-05-29,0.00%,35.00%,35.00%,30.00%,0.00%,100.00%,0.00%,True
2020-06-01,0.00%,35.11%,35.04%,29.85%,0.00%,100.00%,0.00%,False
2020-06-02,0.00%,35.18%,35.02%,29.81%,0.00%,100.00%,0.00%,False
2020-06-03,0.00%,35.04%,35.32%,29.64%,0.00%,100.00%,0.00%,False
2020-06-04,0.00%,34.95%,35.48%,29.56%,0.00%,100.00%,0.00%,False
2020-06-05,0.00%,34.70%,35.74%,29.56%,0.00%,100.00%,0.00%,False
2020-06-08,0.00%,34.73%,36.02%,29.25%,0.00%,100.00%,0.00%,False
2020-06-09,0.00%,34.61%,36.24%,29.15%,0.00%,100.00%,0.00%,False
2020-06-10,0.00%,34.75%,36.11%,29.14%,0.00%,100.00%,0.00%,False
2020-06-11,0.00%,35.09%,35.53%,29.37%,0.00%,100.00%,0.00%,False
2020-06-12,0.00%,34.99%,35.06%,29.95%,0.00%,100.00%,0.00%,False
2020-06-15,0.00%,34.89%,34.60%,30.51%,0.00%,100.00%,0.00%,False
2020-06-16,0.00%,35.22%,35.32%,29.46%,0.00%,100.00%,0.00%,False
2020-06-17,0.00%,35.46%,35.31%,29.22%,0.00%,100.00%,0.00%,False
2020-06-18,0.00%,35.43%,35.19%,29.37%,0.00%,100.00%,0.00%,False
2020-06-22,0.00%,35.78%,34.83%,29.38%,0.00%,100.00%,0.00%,False
2020-06-23,0.00%,35.76%,35.08%,29.16%,0.00%,100.00%,0.00%,False
2020-06-24,0.00%,35.86%,35.02%,29.12%,0.00%,100.00%,0.00%,False
2020-06-25,0.00%,35.74%,34.67%,29.59%,0.00%,100.00%,0.00%,False
2020-06-26,0.00%,35.76%,34.81%,29.43%,0.00%,100.00%,0.00%,False
2020-06-29,0.00%,35.35%,34.76%,29.89%,0.00%,100.00%,0.00%,False
2020-06-30,0.00%,35.00%,35.00%,30.00%,0.00%,100.00%,0.00%,True
2020-07-01,0.00%,35.18%,35.11%,29.72%,0.00%,100.00%,0.00%,False
2020-07-02,0.00%,35.40%,35.16%,29.44%,0.00%,100.00%,0.00%,False
2020-07-06,0.00%,35.48%,35.38%,29.14%,0.00%,100.00%,0.00%,False
2020-07-07,0.00%,35.72%,35.21%,29.07%,0.00%,100.00%,0.00%,False
2020-07-08,0.00%,35.69%,35.08%,29.23%,0.00%,100.00%,0.00%,False
2020-07-09,0.00%,35.93%,35.07%,28.99%,0.00%,100.00%,0.00%,False
2020-07-10,0.00%,36.27%,34.70%,29.04%,0.00%,100.00%,0.00%,False
2020-07-13,0.00%,36.36%,35.06%,28.57%,0.00%,100.00%,0.00%,False
2020-07-14,0.00%,36.12%,35.00%,28.88%,0.00%,100.00%,0.00%,False
2020-07-15,0.00%,35.94%,35.36%,28.70%,0.00%,100.00%,0.00%,False
2020-07-16,0.00%,35.82%,35.39%,28.79%,0.00%,100.00%,0.00%,False
2020-07-17,0.00%,35.84%,35.38%,28.77%,0.00%,100.00%,0.00%,False
2020-07-20,0.00%,35.74%,35.42%,28.84%,0.00%,100.00%,0.00%,False
2020-07-21,0.00%,36.31%,35.41%,28.28%,0.00%,100.00%,0.00%,False
2020-07-22,0.00%,35.91%,35.56%,28.52%,0.00%,100.00%,0.00%,False
2020-07-23,0.00%,35.99%,35.62%,28.39%,0.00%,100.00%,0.00%,False
2020-07-24,0.00%,35.42%,35.68%,28.90%,0.00%,100.00%,0.00%,False
2020-07-27,0.00%,35.34%,35.70%,28.96%,0.00%,100.00%,0.00%,False
2020-07-28,0.00%,35.69%,35.61%,28.71%,0.00%,100.00%,0.00%,False
2020-07-29,0.00%,35.43%,35.65%,28.92%,0.00%,100.00%,0.00%,False
2020-07-30,0.00%,35.51%,35.75%,28.74%,0.00%,100.00%,0.00%,False
2020-07-31,0.00%,35.00%,35.00%,30.00%,0.00%,100.00%,0.00%,True
2020-08-03,0.00%,35.16%,34.94%,29.90%,0.00%,100.00%,0.00%,False
2020-08-04,0.00%,35.33%,35.00%,29.67%,0.00%,100.00%,0.00%,False
2020-08-05,0.00%,35.26%,35.11%,29.63%,0.00%,100.00%,0.00%,False
2020-08-06,0.00%,35.11%,35.26%,29.63%,0.00%,100.00%,0.00%,False
2020-08-07,0.00%,35.31%,35.22%,29.47%,0.00%,100.00%,0.00%,False
2020-08-10,0.00%,35.09%,35.42%,29.49%,0.00%,100.00%,0.00%,False
2020-08-11,0.00%,35.03%,35.50%,29.47%,0.00%,100.00%,0.00%,False
2020-08-12,0.00%,34.75%,35.56%,29.69%,0.00%,100.00%,0.00%,False
2020-08-13,0.00%,34.98%,35.54%,29.48%,0.00%,100.00%,0.00%,False
2020-08-14,0.00%,35.16%,35.50%,29.33%,0.00%,100.00%,0.00%,False
2020-08-18,0.00%,35.28%,35.44%,29.28%,0.00%,100.00%,0.00%,False
2020-08-19,0.00%,35.44%,35.40%,29.16%,0.00%,100.00%,0.00%,False
2020-08-20,0.00%,35.38%,35.27%,29.35%,0.00%,100.00%,0.00%,False
2020-08-21,0.00%,35.77%,35.21%,29.02%,0.00%,100.00%,0.00%,False
2020-08-24,0.00%,35.97%,35.17%,28.86%,0.00%,100.00%,0.00%,False
2020-08-25,0.00%,35.86%,35.43%,28.71%,0.00%,100.00%,0.00%,False
2020-08-26,0.00%,36.02%,35.33%,28.65%,0.00%,100.00%,0.00%,False
2020-08-27,0.00%,36.29%,35.32%,28.39%,0.00%,100.00%,0.00%,False
2020-08-28,0.00%,36.24%,35.51%,28.26%,0.00%,100.00%,0.00%,False
2020-08-31,0.00%,35.00%,35.00%,30.00%,0.00%,100.00%,0.00%,True
2020-09-01,0.00%,35.17%,34.86%,29.96%,0.00%,100.00%,0.00%,False
2020-09-02,0.00%,35.50%,34.84%,29.66%,0.00%,100.00%,0.00%,False
2020-09-03,0.00%,35.39%,35.05%,29.56%,0.00%,100.00%,0.00%,False
2020-09-04,0.00%,34.52%,34.93%,30.54%,0.00%,100.00%,0.00%,False
2020-09-07,0.00%,34.14%,34.89%,30.97%,0.00%,100.00%,0.00%,False
2020-09-08,0.00%,34.23%,35.08%,30.69%,0.00%,100.00%,0.00%,False
2020-09-09,0.00%,33.78%,34.76%,31.46%,0.00%,100.00%,0.00%,False
2020-09-10,0.00%,34.11%,34.95%,30.93%,0.00%,100.00%,0.00%,False
2020-09-11,0.00%,34.02%,34.81%,31.18%,0.00%,100.00%,0.00%,False
2020-09-14,0.00%,33.83%,34.96%,31.21%,0.00%,100.00%,0.00%,False
2020-09-15,0.00%,33.83%,35.05%,31.12%,0.00%,100.00%,0.00%,False
2020-09-16,0.00%,34.03%,34.99%,30.97%,0.00%,100.00%,0.00%,False
2020-09-17,0.00%,33.42%,34.90%,31.68%,0.00%,100.00%,0.00%,False
2020-09-18,0.00%,33.23%,35.20%,31.56%,0.00%,100.00%,0.00%,False
2020-09-21,0.00%,32.86%,35.11%,32.03%,0.00%,100.00%,0.00%,False
2020-09-22,0.00%,33.22%,34.74%,32.04%,0.00%,100.00%,0.00%,False
2020-09-23,0.00%,33.46%,34.81%,31.73%,0.00%,100.00%,0.00%,False
2020-09-24,0.00%,33.18%,34.52%,32.30%,0.00%,100.00%,0.00%,False
2020-09-25,0.00%,33.36%,34.57%,32.07%,0.00%,100.00%,0.00%,False
2020-09-28,0.00%,33.76%,34.71%,31.54%,0.00%,100.00%,0.00%,False
2020-09-29,0.00%,35.00%,35.00%,30.00%,0.00%,100.00%,0.00%,True
2020-10-05,0.00%,34.69%,35.19%,30.12%,0.00%,100.00%,0.00%,False
2020-10-06,0.00%,34.78%,35.32%,29.90%,0.00%,100.00%,0.00%,False
2020-10-07,0.00%,34.56%,35.30%,30.13%,0.00%,100.00%,0.00%,False
2020-10-08,0.00%,34.70%,35.51%,29.79%,0.00%,100.00%,0.00%,False
2020-10-12,0.00%,34.84%,35.69%,29.47%,0.00%,100.00%,0.00%,False
2020-10-13,0.00%,35.29%,35.65%,29.06%,0.00%,100.00%,0.00%,False
2020-10-14,0.00%,35.40%,35.50%,29.10%,0.00%,100.00%,0.00%,False
2020-10-15,0.00%,35.03%,35.51%,29.46%,0.00%,100.00%,0.00%,False
2020-10-16,0.00%,35.02%,35.55%,29.43%,0.00%,100.00%,0.00%,False
2020-10-19,0.00%,34.94%,35.64%,29.42%,0.00%,100.00%,0.00%,False
2020-10-20,0.00%,34.71%,35.54%,29.75%,0.00%,100.00%,0.00%,False
2020-10-21,0.00%,34.54%,35.72%,29.74%,0.00%,100.00%,0.00%,False
2020-10-22,0.00%,34.52%,35.54%,29.94%,0.00%,100.00%,0.00%,False
2020-10-23,0.00%,34.44%,35.69%,29.87%,0.00%,100.00%,0.00%,False
2020-10-26,0.00%,34.32%,35.69%,29.98%,0.00%,100.00%,0.00%,False
2020-10-27,0.00%,34.20%,35.67%,30.13%,0.00%,100.00%,0.00%,False
2020-10-28,0.00%,34.49%,35.32%,30.19%,0.00%,100.00%,0.00%,False
2020-10-29,0.00%,34.19%,35.20%,30.61%,0.00%,100.00%,0.00%,False
2020-10-30,60.00%,40.00%,0.00%,0.00%,0.00%,100.00%,60.00%,True
2020-11-02,59.98%,40.02%,0.00%,0.00%,0.00%,100.00%,59.98%,False
2020-11-03,60.03%,39.97%,0.00%,0.00%,0.00%,100.00%,60.03%,False
2020-11-04,60.35%,39.65%,0.00%,0.00%,0.00%,100.00%,60.35%,False
2020-11-05,60.30%,39.70%,0.00%,0.00%,0.00%,100.00%,60.30%,False
2020-11-06,59.74%,40.26%,0.00%,0.00%,0.00%,100.00%,59.74%,False
2020-11-09,59.80%,40.20%,0.00%,0.00%,0.00%,100.00%,59.80%,False
2020-11-10,59.30%,40.70%,0.00%,0.00%,0.00%,100.00%,59.30%,False
2020-11-11,59.06%,40.94%,0.00%,0.00%,0.00%,100.00%,59.06%,False
2020-11-12,59.11%,40.89%,0.00%,0.00%,0.00%,100.00%,59.11%,False
2020-11-13,58.93%,41.07%,0.00%,0.00%,0.00%,100.00%,58.93%,False
2020-11-16,58.61%,41.39%,0.00%,0.00%,0.00%,100.00%,58.61%,False
2020-11-17,58.36%,41.64%,0.00%,0.00%,0.00%,100.00%,58.36%,False
2020-11-18,58.75%,41.25%,0.00%,0.00%,0.00%,100.00%,58.75%,False
2020-11-19,59.08%,40.92%,0.00%,0.00%,0.00%,100.00%,59.08%,False
2020-11-20,59.34%,40.66%,0.00%,0.00%,0.00%,100.00%,59.34%,False
2020-11-23,58.87%,41.13%,0.00%,0.00%,0.00%,100.00%,58.87%,False
2020-11-24,58.52%,41.48%,0.00%,0.00%,0.00%,100.00%,58.52%,False
2020-11-25,58.57%,41.43%,0.00%,0.00%,0.00%,100.00%,58.57%,False
2020-11-26,58.75%,41.25%,0.00%,0.00%,0.00%,100.00%,58.75%,False
2020-11-27,59.11%,40.89%,0.00%,0.00%,0.00%,100.00%,59.11%,False
2020-11-30,60.00%,40.00%,0.00%,0.00%,0.00%,100.00%,60.00%,True
2020-12-01,59.86%,40.14%,0.00%,0.00%,0.00%,100.00%,59.86%,False
2020-12-02,59.72%,40.28%,0.00%,0.00%,0.00%,100.00%,59.72%,False
2020-12-03,59.92%,40.08%,0.00%,0.00%,0.00%,100.00%,59.92%,False
2020-12-04,59.95%,40.05%,0.00%,0.00%,0.00%,100.00%,59.95%,False
2020-12-07,60.64%,39.36%,0.00%,0.00%,0.00%,100.00%,60.64%,False
2020-12-08,60.03%,39.97%,0.00%,0.00%,0.00%,100.00%,60.03%,False
2020-12-09,59.72%,40.28%,0.00%,0.00%,0.00%,100.00%,59.72%,False
